Words	Exact	CMS	Abs_Err	Rel_Err	Rel_Err_Mean
initis	1	7	6	6.0
injonction	1	15	14	14.0
injure	2	13	11	5.5
injures	2	11	9	4.5
injuste	4	15	11	2.75
injustement	2	15	13	6.5
injustes	1	12	11	11.0
injustice	2	13	11	5.5
innocent	3	14	11	3.6666666666666665
innocente	3	14	11	3.6666666666666665
innocents	1	11	10	10.0
inondait	1	16	15	15.0
inopinment	1	14	13	13.0
inou	2	18	16	8.0
inoue	2	13	11	5.5
inoues	1	7	6	6.0
inquiet	14	18	4	0.2857142857142857
inquiets	2	10	8	4.0
inquisiteurs	1	8	7	7.0
inquisition	1	8	7	7.0
inquit	3	11	8	2.6666666666666665
inquita	1	44	43	43.0
inquitaient	2	13	11	5.5
inquitant	3	11	8	2.6666666666666665
inquite	7	22	15	2.142857142857143
inquiter	2	12	10	5.0
inquitez	4	12	8	2.0
inquits	2	11	9	4.5
inquitude	20	41	21	1.05
inquitudes	6	14	8	1.3333333333333333
insaisissable	1	20	19	19.0
inscriptions	1	13	12	12.0
insens	10	27	17	1.7
insense	3	6	3	1.0
insensibilit	1	13	12	12.0
insensible	5	7	2	0.4
insensiblement	1	25	24	24.0
insenss	1	11	10	10.0
insinuations	1	15	14	14.0
insista	1	11	10	10.0
insistaient	1	11	10	10.0
insistance	1	12	11	11.0
insister	2	13	11	5.5
insistetil	1	11	10	10.0
insolemment	1	9	8	8.0
insolence	1	15	14	14.0
insolent	6	8	2	0.3333333333333333
insolente	2	13	11	5.5
insouciance	1	10	9	9.0
insouciante	1	14	13	13.0
insparables	3	14	11	3.6666666666666665
inspir	2	11	9	4.5
inspira	3	6	3	1.0
inspirait	1	14	13	13.0
inspirant	1	14	13	13.0
inspirations	1	10	9	9.0
inspire	2	4	2	1.0
inspirent	1	5	4	4.0
inspirer	1	11	10	10.0
inspirez	1	12	11	11.0
install	2	14	12	6.0
instamment	1	9	8	8.0
instances	3	11	8	2.6666666666666665
instant	136	143	7	0.051470588235294115
instants	12	23	11	0.9166666666666666
instigation	1	7	6	6.0
instinct	3	13	10	3.3333333333333335
instinctif	2	6	4	2.0
instinctive	1	14	13	13.0
instinctivement	4	21	17	4.25
instincts	1	7	6	6.0
instructeurs	1	22	21	21.0
instructif	1	22	21	21.0
instructions	15	21	6	0.4
instructives	1	14	13	13.0
instruire	1	4	3	3.0
instruisezmoi	1	10	9	9.0
instruit	2	9	7	3.5
instrument	2	14	12	6.0
instruments	2	8	6	3.0
insu	2	6	4	2.0
insuffisant	1	11	10	10.0
insult	3	13	10	3.3333333333333335
insultantes	1	19	18	18.0
insulte	5	22	17	3.4
insultent	1	14	13	13.0
insulter	2	15	13	6.5
insultez	1	13	12	12.0
insupportable	3	12	9	3.0
insupportables	1	9	8	8.0
insurmontable	1	8	7	7.0
intact	3	15	12	4.0
intellectual	2	10	8	4.0
intellectuelles	1	6	5	5.0
intelligence	4	12	8	2.0
intelligences	3	12	9	3.0
intelligent	7	31	24	3.4285714285714284
intelligente	1	9	8	8.0
intelligents	1	14	13	13.0
intempestifs	1	10	9	9.0
intense	1	17	16	16.0
intention	14	22	8	0.5714285714285714
intentions	10	17	7	0.7
intercder	1	8	7	7.0
intercepter	1	8	7	7.0
interception	1	7	6	6.0
interdisait	1	21	20	20.0
interdit	2	13	11	5.5
interdite	2	20	18	9.0
interlocuteur	4	15	11	2.75
interlocuteurs	2	11	9	4.5
interlocutrice	2	8	6	3.0
intermdiaire	1	13	12	12.0
internal	1	12	11	11.0
international	1	13	12	12.0
interpeller	1	9	8	8.0
interpreted	1	9	8	8.0
interprt	1	12	11	11.0
interprter	1	22	21	21.0
interrog	2	16	14	7.0
interrogateur	3	18	15	5.0
interrogateurs	1	9	8	8.0
interrogation	3	8	5	1.6666666666666667
interrogatoire	2	11	9	4.5
interrogatoires	4	5	1	0.25
interroge	1	4	3	3.0
interrogea	3	21	18	6.0
interrogeait	2	5	3	1.5
interrogeant	1	24	23	23.0
interrogent	1	16	15	15.0
interroger	2	12	10	5.0
interrogez	1	4	3	3.0
interrompant	1	10	9	9.0
interrompirent	2	7	5	2.5
interrompit	22	29	7	0.3181818181818182
interrompre	2	9	7	3.5
interrompu	1	15	14	14.0
interrompue	1	8	7	7.0
interruption	1	26	25	25.0
interstices	1	6	5	5.0
intervallaires	1	4	3	3.0
intervalles	1	6	5	5.0
intervenait	1	5	4	4.0
intervention	1	8	7	7.0
intime	2	9	7	3.5
intimes	4	11	7	1.75
intimider	3	9	6	2.0
intimit	1	17	16	16.0
intonation	2	14	12	6.0
intress	4	13	9	2.25
intressant	2	9	7	3.5
intressante	2	2	0	0.0
intresse	3	10	7	2.3333333333333335
intresser	2	9	7	3.5
intrieur	2	32	30	15.0
intrieure	3	8	5	1.6666666666666667
intrieurement	1	20	19	19.0
intrieurs	1	13	12	12.0
intrigante	1	21	20	20.0
intrigants	1	12	11	11.0
intrigu	1	11	10	10.0
intrigue	7	7	0	0.0
intrigues	11	21	10	0.9090909090909091
intrim	4	12	8	2.0
introduira	1	9	8	8.0
introduire	1	9	8	8.0
introduisit	3	17	14	4.666666666666667
introduit	11	24	13	1.1818181818181819
introduits	1	6	5	5.0
introuvable	2	5	3	1.5
intrpide	1	10	9	9.0
intrt	15	26	11	0.7333333333333333
intrts	10	18	8	0.8
intrus	1	25	24	24.0
intuition	1	6	5	5.0
inutile	44	51	7	0.1590909090909091
inutilement	15	27	12	0.8
inutiles	6	13	7	1.1666666666666667
invalidity	1	7	6	6.0
invariablement	1	4	3	3.0
invent	3	14	11	3.6666666666666665
inventa	1	34	33	33.0
inventez	1	2	1	1.0
inventif	2	12	10	5.0
inventive	1	9	8	8.0
investi	1	12	11	11.0
investie	1	11	10	10.0
investigateur	2	11	9	4.5
investigateurs	1	8	7	7.0
investigation	1	18	17	17.0
investigations	3	9	6	2.0
invincible	2	12	10	5.0
invinciblement	1	17	16	16.0
invisible	3	18	15	5.0
invisibles	1	13	12	12.0
invit	4	16	12	3.0
invita	5	17	12	2.4
invitable	1	12	11	11.0
invitablement	2	15	13	6.5
invitait	3	9	6	2.0
invitant	1	18	17	17.0
invitation	9	14	5	0.5555555555555556
invite	2	23	21	10.5
inviter	1	4	3	3.0
invites	1	10	9	9.0
invitons	1	14	13	13.0
invits	2	23	21	10.5
involontaire	3	17	14	4.666666666666667
involontairement	1	19	18	18.0
invoquant	1	8	7	7.0
invoquerez	1	6	5	5.0
invoquez	1	9	8	8.0
invraisemblable	1	8	7	7.0
invtre	2	16	14	7.0
ira	2	25	23	11.5
iraient	1	22	21	21.0
irais	1	11	10	10.0
iraisje	1	3	2	2.0
irait	3	11	8	2.6666666666666665
iraitil	1	8	7	7.0
irez	3	12	9	3.0
iriez	1	16	15	15.0
irlandais	1	7	6	6.0
ironique	3	17	14	4.666666666666667
ironiquement	1	12	11	11.0
irons	1	14	13	13.0
irrit	4	19	15	3.75
irritations	1	12	11	11.0
irrprochable	5	10	5	1.0
irrsistible	3	10	7	2.3333333333333335
irrsolution	2	10	8	4.0
irrsolutions	2	17	15	7.5
irruption	2	22	20	10.0
irrvocable	1	13	12	12.0
irrvocablement	2	25	23	11.5
irrvocables	1	10	9	9.0
irs	1	9	8	8.0
is	22	39	17	0.7727272727272727
isabelle	1	21	20	20.0
isol	5	17	12	2.4
isole	3	13	10	3.3333333333333335
isolment	1	17	16	16.0
isols	1	4	3	3.0
issue	2	12	10	5.0
issues	1	11	10	10.0
it	12	16	4	0.3333333333333333
italien	2	14	12	6.0
italiens	1	25	24	24.0
its	3	23	20	6.666666666666667
iv	7	21	14	2.0
ivre	14	19	5	0.35714285714285715
ivres	4	7	3	0.75
ivressel	1	12	11	11.0
ivrogne	1	20	19	19.0
ivrognes	1	9	8	8.0
ix	2	6	4	2.0
jabordais	1	15	14	14.0
jacceptais	1	14	13	13.0
jaccepte	3	7	4	1.3333333333333333
jaccepterais	2	15	13	6.5
jaccomplis	3	6	3	1.0
jaccrochai	1	13	12	12.0
jaccuse	4	8	4	1.0
jack	1	12	11	11.0
jackson	1	18	17	17.0
jacques	4	31	27	6.75
jacquesmichel	1	6	5	5.0
jadmire	1	16	15	15.0
jadopte	1	22	21	21.0
jadorais	1	16	15	15.0
jadore	1	3	2	2.0
jaffirmerais	1	14	13	13.0
jagis	1	5	4	4.0
jai	326	329	3	0.009202453987730062
jaie	8	23	15	1.875
jaille	3	19	16	5.333333333333333
jaillir	2	4	2	1.0
jaillissaient	1	16	15	15.0
jaillit	2	27	25	12.5
jaillt	1	7	6	6.0
jaimais	7	13	6	0.8571428571428571
jaime	17	35	18	1.0588235294117647
jaimerais	2	7	5	2.5
jais	1	30	29	29.0
jajouterai	1	5	4	4.0
jallai	6	7	1	0.16666666666666666
jallais	16	30	14	0.875
jalouse	5	16	11	2.2
jalousie	12	17	5	0.4166666666666667
jalousies	2	7	5	2.5
jaloux	5	21	16	3.2
jamais	164	175	11	0.06707317073170732
jambe	3	8	5	1.6666666666666667
jambes	21	31	10	0.47619047619047616
jambon	3	11	8	2.6666666666666665
jambons	1	8	7	7.0
jameute	1	15	14	14.0
jannonce	1	37	36	36.0
jansnius	1	10	9	9.0
japhet	1	6	5	5.0
jappartiens	1	11	10	10.0
jappelais	1	12	11	11.0
jappelle	2	13	11	5.5
japprcie	1	34	33	33.0
japprends	1	13	12	12.0
japprouve	1	26	25	25.0
jardin	15	33	18	1.2
jardinier	1	5	4	4.0
jardins	3	14	11	3.6666666666666665
jarret	1	7	6	6.0
jarrie	2	19	17	8.5
jarrivais	1	15	14	14.0
jarrive	3	9	6	2.0
jattache	1	4	3	3.0
jattendais	7	31	24	3.4285714285714284
jattendis	1	13	12	12.0
jattendrai	4	45	41	10.25
jattends	5	10	5	1.0
jatteste	1	8	7	7.0
jaune	10	27	17	1.7
jaunes	1	16	15	15.0
jauntre	1	9	8	8.0
jaurai	18	23	5	0.2777777777777778
jaurais	13	18	5	0.38461538461538464
jautorise	1	8	7	7.0
javais	69	88	19	0.2753623188405797
javance	1	3	2	2.0
javarts	1	21	20	20.0
javisai	1	16	15	15.0
javoue	6	10	4	0.6666666666666666
javouerai	1	13	12	12.0
jcoute	8	32	24	3.0
jcrirai	1	13	12	12.0
jcris	1	14	13	13.0
je	2667	2676	9	0.003374578177727784
jean	3	4	1	0.3333333333333333
jeanne	1	19	18	18.0
jembrasse	1	13	12	12.0
jemporte	1	13	12	12.0
jemporterai	1	6	5	5.0
jen	86	91	5	0.05813953488372093
jene	2	6	4	2.0
jentendais	2	16	14	7.0
jentendis	6	17	11	1.8333333333333333
jentends	12	49	37	3.0833333333333335
jentre	2	9	7	3.5
jentrerai	1	7	6	6.0
jenverrai	1	10	9	9.0
jenvoie	1	5	4	4.0
jesprais	4	15	11	2.75
jespre	17	39	22	1.2941176470588236
jesprerai	1	7	6	6.0
jessayai	4	16	12	3.0
jessayais	1	8	7	7.0
jet	13	23	10	0.7692307692307693
jeta	58	68	10	0.1724137931034483
jetai	1	9	8	8.0
jetaient	3	13	10	3.3333333333333335
jetait	6	17	11	1.8333333333333333
jetant	16	28	12	0.75
jete	2	12	10	5.0
jeter	20	29	9	0.45
jetes	1	11	10	10.0
jetiez	1	17	16	16.0
jetrent	2	17	15	7.5
jets	1	12	11	11.0
jette	5	14	9	1.8
jettent	1	9	8	8.0
jetterait	2	14	12	6.0
jetteton	1	14	13	13.0
jeu	17	28	11	0.6470588235294118
jeudi	2	8	6	3.0
jeune	400	410	10	0.025
jeunes	39	60	21	0.5384615384615384
jeunesse	11	18	7	0.6363636363636364
jeus	3	26	23	7.666666666666667
jeusse	11	17	6	0.5454545454545454
jeux	2	7	5	2.5
jhabitais	1	10	9	9.0
jignorais	2	14	12	6.0
jignore	3	19	16	5.333333333333333
jimagine	1	20	19	19.0
jimiterai	1	20	19	19.0
jimplorais	1	9	8	8.0
jimplore	1	8	7	7.0
jinsistasse	1	9	8	8.0
jinspire	1	13	12	12.0
jirai	10	21	11	1.1
joaillier	2	13	11	5.5
jobissais	1	11	10	10.0
jobtiens	1	13	12	12.0
john	9	26	17	1.8888888888888888
joie	59	66	7	0.11864406779661017
joies	1	34	33	33.0
joignait	1	8	7	7.0
joignant	6	16	10	1.6666666666666667
joignit	5	14	9	1.8
joindre	4	13	9	2.25
joindrez	2	12	10	5.0
joint	2	10	8	4.0
jointe	1	15	14	14.0
jointes	1	8	7	7.0
joints	2	10	8	4.0
joli	11	19	8	0.7272727272727273
jolie	33	44	11	0.3333333333333333
jolies	2	10	8	4.0
joliment	1	17	16	16.0
jolis	1	10	9	9.0
jonc	1	13	12	12.0
jonchaient	1	19	18	18.0
jonchait	1	9	8	8.0
jopposai	1	6	5	5.0
jose	1	11	10	10.0
joseph	2	11	9	4.5
joserai	3	12	9	3.0
jou	14	27	13	0.9285714285714286
joua	1	9	8	8.0
jouai	1	12	11	11.0
jouaient	4	21	17	4.25
jouait	9	13	4	0.4444444444444444
jouant	4	11	7	1.75
joubliais	2	3	1	0.5
joublie	1	12	11	11.0
joue	13	19	6	0.46153846153846156
jouent	1	7	6	6.0
jouer	15	27	12	0.8
jouera	2	15	13	6.5
jouerai	1	13	12	12.0
jouerais	1	7	6	6.0
jouerait	1	14	13	13.0
joues	7	16	9	1.2857142857142858
joueur	5	59	54	10.8
joueurs	2	12	10	5.0
jouez	4	10	6	1.5
jouiez	1	9	8	8.0
jouir	5	15	10	2.0
jouissait	1	26	25	25.0
jouissance	4	16	12	3.0
jouit	3	11	8	2.6666666666666665
jouons	1	9	8	8.0
jour	148	155	7	0.0472972972972973
journal	1	6	5	5.0
journalires	1	7	6	6.0
journe	40	45	5	0.125
journellement	1	5	4	4.0
journes	5	14	9	1.8
jours	146	162	16	0.1095890410958904
joursl	2	10	8	4.0
jout	1	14	13	13.0
joyeuse	5	15	10	2.0
joyeusement	1	13	12	12.0
joyeux	8	13	5	0.625
jpousai	1	13	12	12.0
jpouse	1	12	11	11.0
jrusalem	1	2	1	1.0
jsuite	22	27	5	0.22727272727272727
jsuites	3	16	13	4.333333333333333
jsus	1	17	16	16.0
jtais	48	53	5	0.10416666666666667
jubilation	1	10	9	9.0
judas	1	8	7	7.0
judicieux	1	4	3	3.0
judith	5	22	17	3.4
jug	3	18	15	5.0
juge	15	22	7	0.4666666666666667
jugea	5	10	5	1.0
jugement	12	24	12	1.0
juger	8	19	11	1.375
jugera	1	7	6	6.0
jugeront	1	18	17	17.0
juges	13	27	14	1.0769230769230769
jugez	4	10	6	1.5
juif	4	26	22	5.5
juillet	3	8	5	1.6666666666666667
juin	2	17	15	7.5
juive	1	11	10	10.0
jupe	2	10	8	4.0
jupes	1	18	17	17.0
jupiter	1	8	7	7.0
jur	11	30	19	1.7272727272727273
jura	1	12	11	11.0
jurai	1	10	9	9.0
jurait	1	7	6	6.0
jurant	4	26	22	5.5
jure	39	44	5	0.1282051282051282
jurer	3	7	4	1.3333333333333333
jurezle	1	15	14	14.0
jurezvous	1	12	11	11.0
juriez	1	8	7	7.0
jurons	6	21	15	2.5
jusais	1	6	5	5.0
juse	1	6	5	5.0
jusqu	93	106	13	0.13978494623655913
jusqualors	4	16	12	3.0
jusquaprs	1	12	11	11.0
jusquau	52	68	16	0.3076923076923077
jusquaujourdhui	2	15	13	6.5
jusquaux	6	13	7	1.1666666666666667
jusque	6	24	18	3.0
jusquel	11	22	11	1.0
jusquen	3	24	21	7.0
jusquici	1	11	10	10.0
jusquo	5	18	13	2.6
jussac	29	36	7	0.2413793103448276
justaucorps	1	5	4	4.0
juste	56	62	6	0.10714285714285714
justement	37	46	9	0.24324324324324326
justesse	4	14	10	2.5
justice	35	50	15	0.42857142857142855
justifier	2	14	12	6.0
justifiezvous	1	7	6	6.0
juvnile	2	13	11	5.5
jy	29	41	12	0.41379310344827586
keep	2	16	14	7.0
keeping	2	22	20	10.0
ketty	126	137	11	0.0873015873015873
kind	1	6	5	5.0
know	1	16	15	15.0
l	163	190	27	0.1656441717791411
la	5408	5423	15	0.0027736686390532543
labaissement	1	23	22	22.0
labandon	3	9	6	2.0
labandonna	1	15	14	14.0
labandonnaient	1	12	11	11.0
labandonnait	4	10	6	1.5
labandonne	1	15	14	14.0
labandonner	2	12	10	5.0
labb	8	15	7	0.875
labbaye	1	13	12	12.0
labbesse	27	41	14	0.5185185185185185
labjection	1	9	8	8.0
labme	2	17	15	7.5
labominable	1	5	4	4.0
laboratoire	1	16	15	15.0
labord	1	7	6	6.0
laborda	1	23	22	22.0
labri	2	21	19	9.5
labsence	2	7	5	2.5
labsolution	2	13	11	5.5
labus	1	8	7	7.0
lacadmie	4	29	25	6.25
laccent	7	16	9	1.2857142857142858
lacceptant	1	9	8	8.0
laccepte	2	10	8	4.0
laccepter	1	10	9	9.0
laccident	1	15	14	14.0
laccompagna	1	11	10	10.0
laccompagnait	3	17	14	4.666666666666667
laccompagner	3	15	12	4.0
laccomplir	1	10	9	9.0
laccomplissement	1	15	14	14.0
laccordez	1	10	9	9.0
laccus	2	8	6	3.0
laccusaient	1	2	1	1.0
laccusation	2	17	15	7.5
laccuse	1	15	14	14.0
laccuser	1	20	19	19.0
laccusez	2	8	6	3.0
lacheta	1	13	12	12.0
lachever	3	31	28	9.333333333333334
laconique	1	30	29	29.0
lacquit	1	8	7	7.0
lactivit	2	15	13	6.5
ladieu	2	16	14	7.0
ladite	1	23	22	22.0
ladjonction	1	9	8	8.0
ladmirable	1	9	8	8.0
ladmiration	3	14	11	3.6666666666666665
ladmirer	1	19	18	18.0
ladolescence	1	7	6	6.0
ladoraient	1	16	15	15.0
ladorait	2	7	5	2.5
ladre	2	7	5	2.5
ladresse	12	19	7	0.5833333333333334
ladversaire	2	14	12	6.0
ladversit	1	12	11	11.0
lady	10	32	22	2.2
laffaire	25	34	9	0.36
laffection	3	15	12	4.0
laffemas	2	15	13	6.5
laffirmer	1	9	8	8.0
laffliction	1	5	4	4.0
laffreux	1	12	11	11.0
laffubla	1	28	27	27.0
lagaait	1	7	6	6.0
lagent	1	10	9	9.0
lagita	2	6	4	2.0
lagitation	1	5	4	4.0
lagonie	1	9	8	8.0
lagrment	2	4	2	1.0
lai	54	77	23	0.42592592592592593
laide	21	39	18	0.8571428571428571
laider	1	14	13	13.0
laie	1	5	4	4.0
laigle	2	9	7	3.5
laigues	1	21	20	20.0
laiguillon	1	21	20	20.0
laiguillonnait	1	5	4	4.0
laije	2	16	14	7.0
lail	1	15	14	14.0
laile	2	5	3	1.5
laimaient	1	13	12	12.0
laimais	1	7	6	6.0
laimait	5	17	12	2.4
laimant	1	16	15	15.0
laime	6	14	8	1.3333333333333333
laimer	2	15	13	6.5
laimerais	1	27	26	26.0
laimerait	1	21	20	20.0
laimez	2	26	24	12.0
laine	1	3	2	2.0
lair	72	76	4	0.05555555555555555
laisance	1	22	21	21.0
laiss	22	29	7	0.3181818181818182
laissa	51	75	24	0.47058823529411764
laissaient	4	6	2	0.5
laissait	19	30	11	0.5789473684210527
laissant	28	41	13	0.4642857142857143
laissassent	1	8	7	7.0
laisse	18	31	13	0.7222222222222222
laissemoi	1	10	9	9.0
laissenous	1	16	15	15.0
laissent	1	24	23	23.0
laisser	39	48	9	0.23076923076923078
laissera	6	11	5	0.8333333333333334
laisserai	2	25	23	11.5
laisseraient	1	6	5	5.0
laisserais	1	29	28	28.0
laisserait	1	15	14	14.0
laisseraller	1	9	8	8.0
laisserez	6	8	2	0.3333333333333333
laisserezvous	1	10	9	9.0
laisserons	4	13	9	2.25
laisseront	1	16	15	15.0
laisses	1	12	11	11.0
laissestu	1	13	12	12.0
laissez	8	17	9	1.125
laissezla	1	16	15	15.0
laissezle	2	18	16	8.0
laissezmoi	18	24	6	0.3333333333333333
laisseznous	4	15	11	2.75
laissezpasser	1	8	7	7.0
laissmes	1	19	18	18.0
laissons	8	24	16	2.0
laissonsle	1	6	5	5.0
laissrent	2	13	11	5.5
laisss	2	6	4	2.0
laisst	2	5	3	1.5
lake	1	8	7	7.0
lalcve	1	17	16	16.0
lalguazil	1	8	7	7.0
lalle	4	8	4	1.0
laller	1	4	3	3.0
lallez	1	8	7	7.0
lalliez	1	10	9	9.0
lallure	3	7	4	1.3333333333333333
laltration	1	14	13	13.0
lamant	8	32	24	3.0
lambassadeur	2	34	32	16.0
lambeaux	1	9	8	8.0
lambitieuse	1	16	15	15.0
lambition	4	10	6	1.5
lame	8	27	19	2.375
lamener	1	29	28	28.0
lamentables	1	14	13	13.0
lamentait	1	9	8	8.0
lamentations	3	8	5	1.6666666666666667
lames	2	8	6	3.0
lameublement	3	11	8	2.6666666666666665
lami	7	10	3	0.42857142857142855
lamie	2	10	8	4.0
lamiraut	1	23	22	22.0
lamiti	4	15	11	2.75
lamneraije	1	3	2	2.0
lamnit	1	13	12	12.0
lamorce	1	14	13	13.0
lamour	18	24	6	0.3333333333333333
lamourpropre	1	8	7	7.0
lampe	18	30	12	0.6666666666666666
lampes	1	8	7	7.0
lamrique	2	17	15	7.5
lamusait	2	17	15	7.5
lan	4	11	7	1.75
lana	4	15	11	2.75
lanaient	1	10	9	9.0
lanait	2	5	3	1.5
lanant	1	8	7	7.0
lanc	3	13	10	3.3333333333333335
lance	1	8	7	7.0
lances	1	9	8	8.0
lancien	1	5	4	4.0
lancre	6	15	9	1.5
lancrent	2	20	18	9.0
lancs	2	18	16	8.0
langage	6	9	3	0.5
lange	5	11	6	1.2
langlais	28	47	19	0.6785714285714286
langle	15	37	22	1.4666666666666666
langleterre	25	38	13	0.52
langoisse	1	12	11	11.0
langoureux	1	3	2	2.0
langue	14	28	14	1.0
langues	1	8	7	7.0
languissamment	1	23	22	22.0
languissant	1	5	4	4.0
languissante	1	8	7	7.0
languissants	2	19	17	8.5
lanimal	1	29	28	28.0
lanires	1	8	7	7.0
lanne	5	17	12	2.4
lannoncer	2	21	19	9.5
lannoy	6	19	13	2.1666666666666665
lannulaire	1	18	17	17.0
lanons	1	4	3	3.0
lansquenet	3	19	16	5.333333333333333
lantchrist	2	17	15	7.5
lanternes	2	6	4	2.0
lantichambre	29	42	13	0.4482758620689655
lantiquit	1	7	6	6.0
lanxit	1	14	13	13.0
lapercevait	1	12	11	11.0
lapercevant	1	9	8	8.0
laperut	2	6	4	2.0
lapin	2	37	35	17.5
lapins	1	21	20	20.0
laplomb	1	15	14	14.0
lapocalypse	1	16	15	15.0
lapoge	1	10	9	9.0
lapologue	1	13	12	12.0
lapparence	3	5	2	0.6666666666666666
lapparition	3	9	6	2.0
lappartement	31	59	28	0.9032258064516129
lappel	2	19	17	8.5
lappela	1	14	13	13.0
lappelaient	1	8	7	7.0
lappelait	6	23	17	2.8333333333333335
lappeler	1	9	8	8.0
lappelez	2	17	15	7.5
lappelle	1	16	15	15.0
lapplication	1	11	10	10.0
lapporter	2	6	4	2.0
lapprendre	1	10	9	9.0
lapprenez	1	14	13	13.0
lapprobation	1	17	16	16.0
lapprocha	2	24	22	11.0
lapprochait	1	12	11	11.0
lapproche	3	36	33	11.0
lappt	2	10	8	4.0
lapptit	1	8	7	7.0
lappui	1	8	7	7.0
lappuyai	1	32	31	31.0
laprsmidi	3	22	19	6.333333333333333
laquais	99	105	6	0.06060606060606061
laquelle	115	120	5	0.043478260869565216
larbre	1	10	9	9.0
larcade	1	9	8	8.0
larcboutant	1	15	14	14.0
lard	1	25	24	24.0
lardente	1	5	4	4.0
lardeur	1	13	12	12.0
lardoire	1	3	2	2.0
large	12	26	14	1.1666666666666667
largement	2	19	17	8.5
largent	37	46	9	0.24324324324324326
larges	1	6	5	5.0
largeur	2	12	10	5.0
largot	1	18	17	17.0
larma	2	8	6	3.0
larme	24	34	10	0.4166666666666667
larmes	17	27	10	0.5882352941176471
larmoire	3	20	17	5.666666666666667
larmoyant	2	10	8	4.0
laron	1	13	12	12.0
larquebuse	1	8	7	7.0
larrestation	4	14	10	2.5
larriregarde	1	8	7	7.0
larrive	5	16	11	2.2
larron	1	16	15	15.0
larronneur	1	5	4	4.0
larrt	1	29	28	28.0
larrta	4	13	9	2.25
larrtant	1	17	16	16.0
larrter	3	17	14	4.666666666666667
larrtrent	1	4	3	3.0
lart	2	5	3	1.5
las	7	12	5	0.7142857142857143
lascendant	1	4	3	3.0
laspect	5	16	11	2.2
lass	1	11	10	10.0
lassa	1	17	16	16.0
lassaient	1	7	6	6.0
lassassin	2	11	9	4.5
lassassinat	2	23	21	10.5
lassassiner	4	18	14	3.5
lassaut	2	6	4	2.0
lasse	4	19	15	3.75
lassemble	1	13	12	12.0
lassentiment	1	7	6	6.0
lassiette	2	22	20	10.0
lassig	1	19	18	18.0
lasso	3	10	7	2.3333333333333335
lassociation	1	24	23	23.0
lassourdir	1	25	24	24.0
lassrent	1	12	11	11.0
lassura	1	14	13	13.0
lassurance	1	16	15	15.0
lassure	1	17	16	16.0
lastre	1	14	13	13.0
lastucieuse	1	17	16	16.0
latelle	1	19	18	18.0
latin	11	22	11	1.0
latmosphre	1	4	3	3.0
latrales	1	8	7	7.0
lattaquant	1	5	4	4.0
lattaque	2	18	16	8.0
latteignis	1	15	14	14.0
latteindre	1	4	3	3.0
latteint	1	24	23	23.0
lattendaient	6	21	15	2.5
lattendais	2	15	13	6.5
lattendait	13	16	3	0.23076923076923078
lattendant	2	17	15	7.5
lattendez	1	7	6	6.0
lattendit	1	5	4	4.0
lattendre	1	7	6	6.0
lattends	1	7	6	6.0
lattente	3	11	8	2.6666666666666665
lattention	4	11	7	1.75
lattes	1	10	9	9.0
latteste	1	18	17	17.0
lattira	2	10	8	4.0
lattirait	1	12	11	11.0
lattirant	1	8	7	7.0
lattirer	1	17	16	16.0
lattitude	3	16	13	4.333333333333333
lattribuait	1	15	14	14.0
lauberge	19	24	5	0.2631578947368421
laubergiste	3	15	12	4.0
laudace	2	12	10	5.0
laudience	5	22	17	3.4
lauguste	1	9	8	8.0
laugustinus	1	15	14	14.0
laumne	3	14	11	3.6666666666666665
laumnier	1	16	15	15.0
laura	3	4	1	0.3333333333333333
laurai	2	5	3	1.5
laurais	1	6	5	5.0
lauront	1	22	21	21.0
laurore	1	10	9	9.0
laustre	1	5	4	4.0
lautel	2	17	15	7.5
lauteur	1	16	15	15.0
lauthenticit	1	17	16	16.0
lautorisation	2	9	7	3.5
lautorit	5	11	6	1.2
lautre	124	132	8	0.06451612903225806
lautriche	3	16	13	4.333333333333333
lautrichienne	1	4	3	3.0
lavaient	18	26	8	0.4444444444444444
lavais	10	31	21	2.1
lavait	90	96	6	0.06666666666666667
lavaitelle	1	9	8	8.0
lavala	1	15	14	14.0
lavalerai	1	6	5	5.0
lavance	1	6	5	5.0
lavancement	2	13	11	5.5
lavant	2	8	6	3.0
lavantage	1	20	19	19.0
lavare	1	10	9	9.0
lavarice	1	12	11	11.0
lave	1	5	4	4.0
lavenir	18	27	9	0.5
laventure	9	23	14	1.5555555555555556
laventureuse	1	6	5	5.0
laventureux	1	18	17	17.0
laver	1	17	16	16.0
lavertis	1	10	9	9.0
laveuglait	1	7	6	6.0
laveuglant	1	13	12	12.0
lavez	31	57	26	0.8387096774193549
lavezvous	5	9	4	0.8
lavis	15	26	11	0.7333333333333333
lavoir	12	27	15	1.25
lavons	39	44	5	0.1282051282051282
lavoue	15	18	3	0.2
lavouerai	1	19	18	18.0
lavouons	2	21	19	9.5
law	7	9	2	0.2857142857142857
laws	9	16	7	0.7777777777777778
layant	3	16	13	4.333333333333333
lazaristes	1	16	15	15.0
lazur	1	12	11	11.0
lazzi	3	10	7	2.3333333333333335
lbas	12	12	0	0.0
lbranler	1	7	6	6.0
lcart	3	8	5	1.6666666666666667
lcarta	3	23	20	6.666666666666667
lch	2	9	7	3.5
lcha	4	14	10	2.5
lchafaud	1	8	7	7.0
lchait	1	17	16	16.0
lchangea	1	8	7	7.0
lchant	2	10	8	4.0
